"item_short","CNT","full_credit","no_credit"
"S476Q03","LVA",231,113
"S476Q03","MAC",246,78
"S476Q03","MEX",245,304
"S476Q03","MNE",202,230
"S476Q03","NLD",284,165
"S476Q03","NOR",220,192
"S476Q03","NZL",201,145
"S476Q03","PER",182,328
"S476Q03","POL",338,154
"S476Q03","PRT",339,208
"S476Q03","QAT",505,755
"S476Q03","QCH",523,237
"S476Q03","QES",1475,969
"S476Q03","QUC",74,54
"S476Q03","QUE",75,62
"S476Q03","RUS",332,134
"S476Q03","SGP",258,182
"S476Q03","SVK",276,224
"S476Q03","SVN",340,153
"S476Q03","SWE",219,177
"S476Q03","TAP",449,150
"S476Q03","THA",163,479
"S476Q03","TUN",90,272
"S476Q03","TUR",212,247
"S476Q03","URY",208,254
"S476Q03","USA",227,215
"S478Q01","ARE",435,635
"S478Q01","AUS",572,512
"S478Q01","AUT",247,299
"S478Q01","BEL",352,374
"S478Q01","BGR",229,250
"S478Q01","BRA",427,1048
"S478Q01","CAN",822,775
"S478Q01","CHE",290,364
"S478Q01","CHL",202,326
"S478Q01","COL",286,615
"S478Q01","CRI",112,344
"S478Q01","CZE",238,286
"S478Q01","DEU",201,260
"S478Q01","DNK",233,319
"S478Q01","DOM",65,376
"S478Q01","ESP",250,246
"S478Q01","EST",264,176
"S478Q01","FIN",272,158
"S478Q01","FRA",194,264
"S478Q01","GBR",533,534
"S478Q01","GRC",123,307
"S478Q01","HKG",215,205
"S478Q01","HRV",263,220
"S478Q01","HUN",227,220
"S478Q01","IRL",307,316
"S478Q01","ISL",152,123
"S478Q01","ISR",196,342
"S478Q01","ITA",482,393
"S478Q01","LTU",290,248
"S478Q01","LUX",195,202
"S478Q01","LVA",150,251
"S478Q01","MAC",157,192
"S478Q01","MEX",122,423
"S478Q01","MNE",129,308
"S478Q01","NLD",223,196
"S478Q01","NOR",268,176
"S478Q01","NZL",171,175
"S478Q01","PER",154,344
"S478Q01","POL",253,255
"S478Q01","PRT",226,333
"S478Q01","QAT",519,719
"S478Q01","QCH",351,454
"S478Q01","QES",1224,1258
"S478Q01","QUC",65,61
"S478Q01","QUE",89,58
"S478Q01","RUS",188,289
"S478Q01","SGP",277,172
"S478Q01","SVK",166,312
"S478Q01","SVN",198,260
"S478Q01","SWE",186,228
"S478Q01","TAP",208,377
"S478Q01","THA",229,406
"S478Q01","TUN",67,281
"S478Q01","TUR",176,292
"S478Q01","URY",143,326
"S478Q01","USA",219,210
"S478Q02","ARE",425,647
"S478Q02","AUS",576,501
"S478Q02","AUT",281,254
"S478Q02","BEL",399,319
"S478Q02","BGR",221,252
"S478Q02","BRA",480,955
"S478Q02","CAN",839,743
"S478Q02","CHE",341,303
"S478Q02","CHL",253,270
"S478Q02","COL",296,602
"S478Q02","CRI",148,305
"S478Q02","CZE",313,210
"S478Q02","DEU",251,204
"S478Q02","DNK",260,285
"S478Q02","DOM",53,368
"S478Q02","ESP",280,212
"S478Q02","EST",281,158
"S478Q02","FIN",245,180
"S478Q02","FRA",303,152
"S478Q02","GBR",596,459
"S478Q02","GRC",209,221
"S478Q02","HKG",259,161
"S478Q02","HRV",263,219
"S478Q02","HUN",206,238
"S478Q02","IRL",325,293
"S478Q02","ISL",140,133
"S478Q02","ISR",217,314
"S478Q02","ITA",508,363
"S478Q02","JPN",314,202
"S478Q02","KOR",271,174
"S478Q02","LTU",237,298
"S478Q02","LUX",221,164
"S478Q02","LVA",219,182
"S478Q02","MAC",170,179
"S478Q02","MEX",157,388
"S478Q02","MNE",161,267
"S478Q02","NLD",234,185
"S478Q02","NOR",204,232
"S478Q02","NZL",176,162
"S478Q02","PER",160,332
"S478Q02","POL",286,222
"S478Q02","PRT",274,282
"S478Q02","QAT",442,800
"S478Q02","QCH",428,375
"S478Q02","QES",1401,1059
"S478Q02","QUC",65,61
"S478Q02","QUE",78,70
"S478Q02","RUS",251,222
"S478Q02","SGP",268,179
"S478Q02","SVK",238,238
"S478Q02","SVN",261,196
"S478Q02","SWE",162,243
"S478Q02","TAP",240,344
"S478Q02","THA",261,372
"S478Q02","TUN",109,233
"S478Q02","TUR",125,338
"S478Q02","URY",176,282
"S478Q02","USA",203,225
"S478Q03","ARE",506,556
"S478Q03","AUS",623,444
"S478Q03","AUT",392,148
"S478Q03","BEL",485,235
"S478Q03","BGR",251,221
"S478Q03","BRA",830,592
"S478Q03","CAN",971,610
"S478Q03","CHE",461,184
"S478Q03","CHL",258,263
"S478Q03","COL",450,447
"S478Q03","CRI",176,277
"S478Q03","CZE",379,145
"S478Q03","DEU",343,116
"S478Q03","DNK",405,137
"S478Q03","DOM",136,273
"S478Q03","ESP",346,143
"S478Q03","EST",326,112
"S478Q03","FIN",315,114
"S478Q03","FRA",297,157
"S478Q03","GBR",694,364
"S478Q03","GRC",277,151
"S478Q03","HKG",359,62
"S478Q03","HRV",244,239
"S478Q03","HUN",270,175
"S478Q03","IRL",364,253
"S478Q03","ISL",171,99
"S478Q03","ISR",314,212
"S478Q03","ITA",574,296
"S478Q03","JPN",324,192
"S478Q03","KOR",304,141
"S478Q03","LTU",303,231
"S478Q03","LUX",256,132
"S478Q03","LVA",227,173
"S478Q03","MAC",263,86
"S478Q03","MEX",261,278
"S478Q03","MNE",224,204
"S478Q03","NLD",308,111
"S478Q03","NOR",288,142
"S478Q03","NZL",205,130
"S478Q03","PER",186,301
"S478Q03","POL",356,152
"S478Q03","PRT",387,170
"S478Q03","QAT",624,603
"S478Q03","QCH",583,220
"S478Q03","QES",1685,771
"S478Q03","QUC",76,50
"S478Q03","QUE",92,55
"S478Q03","RUS",326,148
"S478Q03","SGP",302,146
"S478Q03","SVK",314,162
"S478Q03","SVN",304,155
"S478Q03","SWE",277,130
"S478Q03","TAP",391,192
"S478Q03","THA",341,289
"S478Q03","TUN",148,189
"S478Q03","TUR",160,305
"S478Q03","URY",243,216
"S478Q03","USA",241,187
"S495Q01","ARE",255,853
"S495Q01","AUS",554,552
"S495Q01","AUT",206,374
"S495Q01","BEL",367,367
"S495Q01","BGR",128,304
"S495Q01","BRA",297,1260
"S495Q01","CAN",798,688
"S495Q01","CHE",236,392
"S495Q01","CHL",112,412
"S495Q01","COL",225,687
"S495Q01","CRI",72,416
"S495Q01","CZE",271,255
"S495Q01","DEU",203,293
"S495Q01","DNK",182,352
"S495Q01","DOM",35,410
"S495Q01","ESP",168,316
"S495Q01","EST",146,264
"S495Q01","FIN",147,294
"S495Q01","FRA",198,235
"S495Q01","GBR",518,546
"S495Q01","GRC",91,323
"S495Q01","HKG",163,284
"S495Q01","HRV",212,279
"S495Q01","HUN",161,315
"S495Q01","IRL",285,342
"S495Q01","ISL",76,180
"S495Q01","ISR",224,310
"S495Q01","ITA",346,541
"S495Q01","JPN",267,240
"S495Q01","KOR",179,256
"S495Q01","LTU",140,403
"S495Q01","LUX",127,262
"S495Q01","LVA",156,189
"S495Q01","MAC",135,189
"S495Q01","MEX",112,433
"S495Q01","MNE",127,307
"S495Q01","NLD",210,242
"S495Q01","NOR",144,267
"S495Q01","NZL",166,181
"S495Q01","PER",81,424
"S495Q01","POL",216,279
"S495Q01","PRT",270,279
"S495Q01","QAT",211,1056
"S495Q01","QCH",287,471
"S495Q01","QES",839,1606
"S495Q01","QUC",74,54
"S495Q01","QUE",69,69
"S495Q01","RUS",177,284
"S495Q01","SGP",231,210
"S495Q01","SVK",215,282
"S495Q01","SVN",214,282
"S495Q01","SWE",157,242
"S495Q01","TAP",242,358
"S495Q01","THA",214,431
"S495Q01","TUN",65,299
"S495Q01","TUR",152,307
"S495Q01","URY",108,357
"S495Q01","USA",214,232
"S495Q02","ARE",473,637
"S495Q02","AUS",709,397
"S495Q02","AUT",352,226
"S495Q02","BEL",450,282
"S495Q02","BGR",213,218
"S495Q02","BRA",526,1016
"S495Q02","CAN",1035,447
"S495Q02","CHE",378,248
"S495Q02","CHL",316,203
"S495Q02","COL",352,559
"S495Q02","CRI",205,285
"S495Q02","CZE",336,189
"S495Q02","DEU",293,201
"S495Q02","DNK",316,216
"S495Q02","DOM",116,328
"S495Q02","ESP",289,196
"S495Q02","EST",290,120
"S495Q02","FIN",293,147
"S495Q02","FRA",247,185
"S495Q02","GBR",700,365
"S495Q02","GRC",134,279
"S495Q02","HKG",277,170
"S495Q02","HRV",303,187
"S495Q02","HUN",260,212
"S495Q02","IRL",407,219
"S495Q02","ISL",131,123
"S495Q02","ISR",262,269
"S495Q02","ITA",514,373
"S495Q02","JPN",353,155
"S495Q02","KOR",276,160
"S495Q02","LTU",323,219
"S495Q02","LUX",224,163
"S495Q02","LVA",210,135
"S495Q02","MAC",199,125
"S495Q02","MEX",248,296
"S495Q02","MNE",184,251
"S495Q02","NLD",310,140
"S495Q02","NOR",249,163
"S495Q02","NZL",221,125
"S495Q02","PER",209,293
"S495Q02","POL",322,174
"S495Q02","PRT",297,253
"S495Q02","QAT",460,804
"S495Q02","QCH",443,313
"S495Q02","QES",1476,969
"S495Q02","QUC",87,41
"S495Q02","QUE",88,50
"S495Q02","RUS",309,151
"S495Q02","SGP",314,126
"S495Q02","SVK",256,240
"S495Q02","SVN",299,198
"S495Q02","SWE",266,129
"S495Q02","TAP",390,210
"S495Q02","THA",275,368
"S495Q02","TUN",100,261
"S495Q02","TUR",223,236
"S495Q02","URY",211,252
"S495Q02","USA",271,175
"S495Q04","ARE",273,841
"S495Q04","AUS",472,638
"S495Q04","AUT",196,384
"S495Q04","BEL",286,450
"S495Q04","BGR",84,350
"S495Q04","BRA",380,1196
"S495Q04","CAN",594,893
"S495Q04","CHE",198,432
"S495Q04","CHL",205,322
"S495Q04","COL",317,604
"S495Q04","CRI",88,402
"S495Q04","CZE",205,321
"S495Q04","DEU",197,298
"S495Q04","DNK",238,296
"S495Q04","DOM",80,369
"S495Q04","ESP",121,364
"S495Q04","EST",144,267
"S495Q04","FIN",208,235
"S495Q04","FRA",183,259
"S495Q04","GBR",413,656
"S495Q04","GRC",79,337
"S495Q04","HKG",155,293
"S495Q04","HRV",174,320
"S495Q04","HUN",147,328
"S495Q04","IRL",284,343
"S495Q04","ISL",86,172
"S495Q04","ISR",134,405
"S495Q04","ITA",320,570
"S495Q04","JPN",237,271
"S495Q04","KOR",160,273
"S495Q04","LTU",122,421
"S495Q04","LUX",145,247
"S495Q04","LVA",122,223
"S495Q04","MAC",110,215
"S495Q04","MEX",181,368
"S495Q04","MNE",105,330
"S495Q04","NLD",218,234
"S495Q04","NOR",176,236
"S495Q04","NZL",163,184
"S495Q04","PER",138,372
"S495Q04","POL",77,418
"S495Q04","PRT",246,303
"S495Q04","QAT",264,1006
"S495Q04","QCH",154,606
"S495Q04","QES",692,1764
"S495Q04","QUC",58,70
"S495Q04","QUE",49,90
"S495Q04","RUS",85,379
"S495Q04","SGP",166,275
"S495Q04","SVK",144,352
"S495Q04","SVN",168,329
"S495Q04","SWE",106,298
"S495Q04","TAP",150,450
"S495Q04","THA",171,474
"S495Q04","TUN",76,287
"S495Q04","TUR",131,328
"S495Q04","URY",127,343
"S495Q04","USA",174,271
"S498Q02","ARE",373,692
"S498Q02","AUS",405,642
"S498Q02","AUT",215,327
"S498Q02","BEL",346,364
"S498Q02","BGR",202,257
"S498Q02","BRA",418,878
"S498Q02","CAN",632,945
"S498Q02","CHE",275,372
"S498Q02","CHL",227,290
"S498Q02","COL",299,575
"S498Q02","CRI",143,296
"S498Q02","CZE",240,281
"S498Q02","DEU",212,242
"S498Q02","DNK",205,337
"S498Q02","DOM",95,309
"S498Q02","ESP",190,291
"S498Q02","EST",188,249
"S498Q02","FIN",175,252
"S498Q02","FRA",181,270
"S498Q02","GBR",427,624
"S498Q02","GRC",138,286
"S498Q02","HKG",192,228
"S498Q02","HRV",191,289
"S498Q02","HUN",218,223
"S498Q02","IRL",264,351
"S498Q02","ISL",93,173
"S498Q02","ISR",199,326
"S498Q02","ITA",399,457
"S498Q02","JPN",238,275
"S498Q02","KOR",183,261
"S498Q02","LTU",199,334
"S498Q02","LUX",154,230
"S498Q02","LVA",174,222
"S498Q02","MAC",178,167
"S498Q02","MEX",159,361
"S498Q02","MNE",144,273
"S498Q02","NLD",201,219
"S498Q02","NOR",176,254
"S498Q02","NZL",132,202
"S498Q02","PER",161,297
"S498Q02","POL",262,238
"S498Q02","PRT",229,317
"S498Q02","QAT",413,815
"S498Q02","QCH",375,426
"S498Q02","QES",1056,1370
"S498Q02","QUC",49,77
"S498Q02","QUE",60,88
"S498Q02","RUS",179,283
"S498Q02","SGP",242,201
"S498Q02","SVK",223,248
"S498Q02","SVN",180,277
"S498Q02","SWE",153,245
"S498Q02","TAP",212,371
"S498Q02","THA",190,424
"S498Q02","TUN",83,242
"S498Q02","TUR",158,308
"S498Q02","URY",151,295
"S498Q02","USA",147,274
"S498Q03","ARE",389,658
"S498Q03","AUS",453,581
"S498Q03","AUT",189,346
"S498Q03","BEL",279,424
"S498Q03","BGR",129,324
"S498Q03","BRA",485,776
"S498Q03","CAN",715,856
"S498Q03","CHE",209,425
"S498Q03","CHL",227,286
"S498Q03","COL",328,540
"S498Q03","CRI",151,280
"S498Q03","CZE",232,283
"S498Q03","DEU",165,286
"S498Q03","DNK",228,312
"S498Q03","DOM",147,245
"S498Q03","ESP",206,270
"S498Q03","EST",172,263
"S498Q03","FIN",192,234
"S498Q03","FRA",204,240
"S498Q03","GBR",482,558
"S498Q03","GRC",147,276
"S498Q03","HKG",194,225
"S498Q03","HRV",176,301
"S498Q03","IRL",290,321
"S498Q03","ISL",120,144
"S498Q03","ISR",175,338
"S498Q03","ITA",264,587
"S498Q03","JPN",232,272
"S498Q03","KOR",161,282
"S498Q03","LTU",197,331
"S498Q03","LUX",134,244
"S498Q03","LVA",156,239
"S498Q03","MAC",141,203
"S498Q03","MEX",214,296
"S498Q03","MNE",157,253
"S498Q03","NLD",208,210
"S498Q03","NOR",156,269
"S498Q03","NZL",149,181
"S498Q03","PER",172,278
"S498Q03","POL",194,305
"S498Q03","PRT",185,351
"S498Q03","QAT",428,772
"S498Q03","QCH",363,433
"S498Q03","QES",1051,1353
"S498Q03","QUC",60,66
"S498Q03","QUE",66,81
"S498Q03","RUS",158,300
"S498Q03","SGP",260,182
"S498Q03","SVK",157,310
"S498Q03","SVN",136,318
"S498Q03","SWE",142,249
"S498Q03","TAP",225,354
"S498Q03","THA",269,339
"S498Q03","TUN",86,235
"S498Q03","TUR",152,309
"S498Q03","URY",137,303
"S498Q03","USA",204,211
"S510Q01","ARE",492,616
"S510Q01","AUS",633,497
"S510Q01","AUT",257,258
"S510Q01","BEL",330,369
"S510Q01","BGR",220,241
"S510Q01","BRA",491,1092
"S510Q01","CAN",947,649
"S510Q01","CHE",274,378
"S510Q01","CHL",288,282
"S510Q01","COL",239,659
"S510Q01","CRI",162,291
"S510Q01","CZE",273,260
"S510Q01","DEU",209,271
"S510Q01","DNK",238,242
"S510Q01","DOM",166,304
"S510Q01","ESP",210,319
"S510Q01","EST",240,227
"S510Q01","FIN",299,156
"S510Q01","FRA",216,273
"S510Q01","GBR",529,599
"S510Q01","GRC",161,269
"S510Q01","HKG",250,145
"S510Q01","HRV",212,212
"S510Q01","HUN",175,219
"S510Q01","IRL",299,317
"S510Q01","ISL",127,122
"S510Q01","ISR",240,264
"S510Q01","ITA",322,556
"S510Q01","JPN",297,179
"S510Q01","KOR",267,153
"S510Q01","LTU",215,262
"S510Q01","LUX",181,265
"S510Q01","LVA",187,212
"S510Q01","MAC",209,154
"S510Q01","MEX",207,388
"S510Q01","MNE",161,267
"S510Q01","NLD",197,173
"S510Q01","NOR",201,241
"S510Q01","NZL",205,157
"S510Q01","PER",140,370
"S510Q01","POL",240,241
"S510Q01","PRT",200,389
"S510Q01","QAT",509,796
"S510Q01","QCH",428,315
"S510Q01","QES",965,1500
"S510Q01","QUC",70,58
"S510Q01","QUE",77,65
"S510Q01","RUS",256,220
"S510Q01","SGP",367,146
"S510Q01","SVK",214,256
"S510Q01","SVN",262,223
"S510Q01","SWE",179,235
"S510Q01","TAP",476,130
"S510Q01","THA",249,376
"S510Q01","TUN",109,277
"S510Q01","TUR",229,198
"S510Q01","URY",148,287
"S510Q01","USA",251,207
"S519Q02","ARE",553,525
"S519Q02","AUS",637,480
"S519Q02","AUT",288,253
"S519Q02","BEL",347,368
"S519Q02","BGR",208,222
"S519Q02","BRA",709,695
"S519Q02","CAN",793,742
"S519Q02","CHE",313,303
"S519Q02","CHL",216,291
"S519Q02","COL",418,430
"S519Q02","CRI",171,277
"S519Q02","CZE",296,214
"S519Q02","DEU",273,217
"S519Q02","DNK",278,245
"S519Q02","DOM",147,275
"S519Q02","ESP",304,231
"S519Q02","EST",292,132
"S519Q02","FIN",261,195
"S519Q02","GBR",595,512
"S519Q02","GRC",188,242
"S519Q02","HKG",188,213
"S519Q02","HRV",185,239
"S519Q02","HUN",267,157
"S519Q02","IRL",310,350
"S519Q02","ISL",71,176
"S519Q02","ISR",274,251
"S519Q02","ITA",436,447
"S519Q02","JPN",267,203
"S519Q02","KOR",170,253
"S519Q02","LTU",217,250
"S519Q02","LUX",215,207
"S519Q02","LVA",182,203
"S519Q02","MAC",149,212
"S519Q02","MEX",254,282
"S519Q02","MNE",126,262
"S519Q02","NLD",227,175
"S519Q02","NOR",223,197
"S519Q02","NZL",193,152
"S519Q02","PER",254,203
"S519Q02","POL",297,191
"S519Q02","PRT",280,266
"S519Q02","QAT",598,640
"S519Q02","QCH",401,364
"S519Q02","QES",1364,1137
"S519Q02","QUC",72,50
"S519Q02","QUE",70,79
"S519Q02","RUS",215,216
"S519Q02","SGP",276,232
"S519Q02","SVK",258,199
"S519Q02","SVN",270,192
"S519Q02","SWE",195,218
"S519Q02","TAP",246,391
"S519Q02","THA",252,388
"S519Q02","TUN",162,179
"S519Q02","TUR",153,307
"S519Q02","URY",186,235
"S519Q02","USA",228,201
"S521Q02","ARE",420,661
"S521Q02","AUS",634,488
"S521Q02","AUT",346,200
"S521Q02","BEL",393,333
"S521Q02","BGR",184,255
"S521Q02","BRA",523,1007
"S521Q02","CAN",886,654
"S521Q02","CHE",356,263
"S521Q02","CHL",251,264
"S521Q02","COL",321,535
"S521Q02","CRI",187,277
"S521Q02","CZE",274,239
"S521Q02","DEU",296,196
"S521Q02","DNK",342,187
"S521Q02","DOM",109,341
"S521Q02","ESP",272,267
"S521Q02","EST",177,249
"S521Q02","FIN",253,206
"S521Q02","FRA",270,201
"S521Q02","GBR",716,400
"S521Q02","GRC",198,237
"S521Q02","HKG",274,128
"S521Q02","HRV",148,280
"S521Q02","HUN",320,104
"S521Q02","IRL",411,253
"S521Q02","ISL",147,103
"S521Q02","ISR",182,294
"S521Q02","ITA",546,342
"S521Q02","JPN",242,233
"S521Q02","KOR",214,210
"S521Q02","LTU",215,254
"S521Q02","LUX",223,206
"S521Q02","LVA",209,177
"S521Q02","MAC",223,143
"S521Q02","MEX",236,319
"S521Q02","MNE",101,295
"S521Q02","NLD",256,147
"S521Q02","NOR",234,187
"S521Q02","NZL",204,148
"S521Q02","PER",141,340
"S521Q02","POL",190,300
"S521Q02","PRT",290,275
"S521Q02","QAT",485,796
"S521Q02","QCH",561,207
"S521Q02","QES",1376,1160
"S521Q02","QUC",56,67
"S521Q02","QUE",77,73
"S521Q02","RUS",164,280
"S521Q02","SGP",308,200
"S521Q02","SVK",225,237
"S521Q02","SVN",194,269
"S521Q02","SWE",265,162
"S521Q02","TAP",437,199
"S521Q02","THA",335,313
"S521Q02","TUN",201,157
"S521Q02","TUR",187,276
"S521Q02","URY",190,246
"S521Q02","USA",220,213
"S521Q06","ARE",876,201
"S521Q06","AUS",969,154
"S521Q06","AUT",510,36
"S521Q06","BEL",641,85
"S521Q06","BGR",357,82
"S521Q06","BRA",1106,393
"S521Q06","CAN",1442,99
"S521Q06","CHE",544,70
"S521Q06","CHL",483,36
"S521Q06","COL",689,163
"S521Q06","CRI",400,57
"S521Q06","CZE",479,33
"S521Q06","DEU",461,31
"S521Q06","DNK",481,49
"S521Q06","DOM",284,164
"S521Q06","ESP",498,37
"S521Q06","EST",405,19
"S521Q06","FIN",440,20
"S521Q06","FRA",439,34
"S521Q06","GBR",964,151
"S521Q06","GRC",374,62
"S521Q06","HKG",361,39
"S521Q06","HRV",400,26
"S521Q06","HUN",390,34
"S521Q06","IRL",614,48
"S521Q06","ISL",210,39
"S521Q06","ISR",396,78
"S521Q06","ITA",834,54
"S521Q06","JPN",390,84
"S521Q06","KOR",356,68
"S521Q06","LTU",437,33
"S521Q06","LUX",384,47
"S521Q06","LVA",352,34
"S521Q06","MAC",339,25
"S521Q06","MEX",472,79
"S521Q06","MNE",329,54
"S521Q06","NLD",318,82
"S521Q06","NOR",358,64
"S521Q06","NZL",308,41
"S521Q06","PER",379,99
"S521Q06","POL",466,23
"S521Q06","PRT",519,47
"S521Q06","QAT",948,321
"S521Q06","QCH",717,50
"S521Q06","QES",2372,151
"S521Q06","QUC",113,10
"S521Q06","QUE",133,17
"S521Q06","RUS",419,22
"S521Q06","SGP",457,48
"S521Q06","SVK",425,36
"S521Q06","SVN",447,19
"S521Q06","SWE",387,35
"S521Q06","TAP",578,57
"S521Q06","THA",443,204
"S521Q06","TUN",270,81
"S521Q06","TUR",381,84
"S521Q06","URY",391,38
"S521Q06","USA",372,60
"S524Q06","ARE",518,592
"S524Q06","AUS",760,371
"S524Q06","AUT",369,145
"S524Q06","BEL",454,244
"S524Q06","BGR",244,216
"S524Q06","BRA",583,1032
"S524Q06","CAN",1114,482
"S524Q06","CHE",444,209
"S524Q06","CHL",326,239
"S524Q06","COL",538,364
"S524Q06","CRI",266,192
"S524Q06","CZE",401,134
"S524Q06","DEU",362,120
"S524Q06","DNK",339,139
"S524Q06","DOM",142,327
"S524Q06","ESP",354,179
"S524Q06","EST",334,132
"S524Q06","FIN",317,138
"S524Q06","FRA",347,139
"S524Q06","GBR",780,343
"S524Q06","GRC",253,178
"S524Q06","HKG",240,154
"S524Q06","HRV",230,192
"S524Q06","HUN",280,113
"S524Q06","IRL",426,188
"S524Q06","ISL",164,84
"S524Q06","ISR",303,200
"S524Q06","ITA",567,311
"S524Q06","JPN",382,94
"S524Q06","KOR",254,166
"S524Q06","LTU",241,236
"S524Q06","LUX",300,143
"S524Q06","LVA",265,134
"S524Q06","MAC",220,143
"S524Q06","MEX",342,259
"S524Q06","MNE",163,261
"S524Q06","NLD",250,121
"S524Q06","NOR",288,153
"S524Q06","NZL",257,104
"S524Q06","PER",288,225
"S524Q06","POL",325,155
"S524Q06","PRT",370,221
"S524Q06","QAT",585,720
"S524Q06","QCH",352,389
"S524Q06","QES",1603,862
"S524Q06","QUC",83,45
"S524Q06","QUE",108,35
"S524Q06","RUS",295,179
"S524Q06","SGP",361,150
"S524Q06","SVK",251,219
"S524Q06","SVN",277,205
"S524Q06","SWE",250,163
"S524Q06","TAP",337,266
"S524Q06","THA",336,294
"S524Q06","TUN",215,174
"S524Q06","TUR",183,241
"S524Q06","URY",251,194
"S524Q06","USA",309,151
"S527Q01","ARE",83,999
"S527Q01","AUS",202,890
"S527Q01","AUT",73,467
"S527Q01","BEL",69,634
"S527Q01","BGR",37,384
"S527Q01","BRA",78,1244
"S527Q01","CAN",281,1244
"S527Q01","CHE",77,530
"S527Q01","CHL",69,433
"S527Q01","COL",60,773
"S527Q01","CRI",42,393
"S527Q01","CZE",98,406
"S527Q01","DEU",75,411
"S527Q01","DNK",72,442
"S527Q01","DOM",8,394
"S527Q01","ESP",53,477
"S527Q01","EST",81,339
"S527Q01","FIN",95,357
"S527Q01","FRA",56,400
"S527Q01","GBR",187,910
"S527Q01","GRC",40,393
"S527Q01","HKG",74,327
"S527Q01","HRV",40,381
"S527Q01","HUN",45,375
"S527Q01","IRL",109,545
"S527Q01","ISL",25,222
"S527Q01","ISR",56,415
"S527Q01","ITA",102,770
"S527Q01","JPN",82,383
"S527Q01","KOR",43,380
"S527Q01","LTU",37,426
"S527Q01","LUX",53,367
"S527Q01","LVA",47,336
"S527Q01","MAC",37,320
"S527Q01","MEX",27,492
"S527Q01","MNE",14,364
"S527Q01","NLD",45,357
"S527Q01","NOR",64,345
"S527Q01","NZL",59,283
"S527Q01","PER",39,400
"S527Q01","POL",77,408
"S527Q01","PRT",51,477
"S527Q01","QAT",88,1158
"S527Q01","QCH",91,675
"S527Q01","QES",306,2182
"S527Q01","QUC",23,96
"S527Q01","QUE",24,124
"S527Q01","RUS",55,372
"S527Q01","SGP",100,404
"S527Q01","SVK",47,407
"S527Q01","SVN",52,413
"S527Q01","SWE",91,319
"S527Q01","TAP",82,555
"S527Q01","THA",64,565
"S527Q01","TUN",12,317
"S527Q01","TUR",27,433
"S527Q01","URY",40,378
"S527Q01","USA",70,354
"S527Q03","ARE",538,544
"S527Q03","AUS",616,478
"S527Q03","AUT",301,238
"S527Q03","BEL",386,314
"S527Q03","BGR",130,288
"S527Q03","BRA",467,828
"S527Q03","CAN",1022,501
"S527Q03","CHE",325,282
"S527Q03","CHL",190,313
"S527Q03","COL",222,599
"S527Q03","CRI",115,318
"S527Q03","CZE",281,224
"S527Q03","DEU",297,189
"S527Q03","DNK",261,253
"S527Q03","DOM",94,305
"S527Q03","ESP",292,235
"S527Q03","EST",244,175
"S527Q03","FIN",265,184
"S527Q03","FRA",247,207
"S527Q03","GBR",659,436
"S527Q03","GRC",168,266
"S527Q03","HKG",171,229
"S527Q03","HRV",272,152
"S527Q03","HUN",197,222
"S527Q03","IRL",392,260
"S527Q03","ISL",136,108
"S527Q03","ISR",188,281
"S527Q03","ITA",509,361
"S527Q03","JPN",316,148
"S527Q03","KOR",284,139
"S527Q03","LTU",210,254
"S527Q03","LUX",204,211
"S527Q03","LVA",180,203
"S527Q03","MAC",159,198
"S527Q03","MEX",191,323
"S527Q03","MNE",134,245
"S527Q03","NLD",246,156
"S527Q03","NOR",293,117
"S527Q03","NZL",182,160
"S527Q03","PER",134,293
"S527Q03","POL",231,254
"S527Q03","PRT",317,204
"S527Q03","QAT",502,736
"S527Q03","QCH",412,354
"S527Q03","QES",1385,1088
"S527Q03","QUC",80,39
"S527Q03","QUE",103,44
"S527Q03","RUS",188,237
"S527Q03","SGP",222,280
"S527Q03","SVK",204,250
"S527Q03","SVN",259,207
"S527Q03","SWE",287,122
"S527Q03","TAP",441,194
"S527Q03","THA",294,331
"S527Q03","TUN",96,232
"S527Q03","TUR",231,231
"S527Q03","URY",136,277
"S527Q03","USA",261,161
"S527Q04","ARE",474,606
"S527Q04","AUS",629,462
"S527Q04","AUT",329,208
"S527Q04","BEL",360,337
"S527Q04","BGR",179,232
"S527Q04","BRA",361,903
"S527Q04","CAN",951,565
"S527Q04","CHE",367,242
"S527Q04","CHL",183,311
"S527Q04","COL",252,560
"S527Q04","CRI",146,282
"S527Q04","CZE",293,207
"S527Q04","DEU",314,168
"S527Q04","DNK",287,224
"S527Q04","DOM",76,308
"S527Q04","ESP",274,245
"S527Q04","EST",201,217
"S527Q04","FIN",293,155
"S527Q04","FRA",264,184
"S527Q04","GBR",683,411
"S527Q04","GRC",165,269
"S527Q04","HKG",197,202
"S527Q04","HRV",233,190
"S527Q04","HUN",230,188
"S527Q04","IRL",409,244
"S527Q04","ISL",83,160
"S527Q04","ISR",166,297
"S527Q04","ITA",554,304
"S527Q04","JPN",323,140
"S527Q04","KOR",174,249
"S527Q04","LTU",205,260
"S527Q04","LUX",224,187
"S527Q04","LVA",185,195
"S527Q04","MAC",187,168
"S527Q04","MEX",174,338
"S527Q04","MNE",129,242
"S527Q04","NLD",223,180
"S527Q04","NOR",230,176
"S527Q04","NZL",192,147
"S527Q04","PER",133,288
"S527Q04","POL",271,212
"S527Q04","PRT",290,228
"S527Q04","QAT",480,753
"S527Q04","QCH",369,395
"S527Q04","QES",1322,1121
